MATCH_ID,PARTICIPANT_POS_ID,MINUTE,TEAM,CHAMPION_ROLE,CHAMPION_NAME,GOLD_DIFF,XP_DIFF
EUW1_7707955170,10,25,RED,SUPPORT,LUX,-566,-1280
EUW1_7707933635,7,5,RED,JUNGLE,BRIAR,-170,-58
EUW1_7707933635,4,10,BLUE,BOTTOM,SWAIN,-306,-28
EUW1_7707933635,1,15,BLUE,TOP,AMBESSA,-3071,-2317
EUW1_7707933635,8,15,RED,MIDDLE,VELKOZ,1671,400
EUW1_7707933635,5,20,BLUE,SUPPORT,RAKAN,-2494,-75
EUW1_7707933635,2,25,BLUE,JUNGLE,JARVANIV,1972,-540
EUW1_7707933635,9,25,RED,BOTTOM,VARUS,1469,1619
EUW1_7707899224,6,5,RED,TOP,RIVEN,482,720
EUW1_7707899224,3,10,BLUE,MIDDLE,SYNDRA,-491,1
EUW1_7707899224,10,10,RED,SUPPORT,LULU,-222,-866
EUW1_7707899224,7,15,RED,JUNGLE,RENGAR,-275,1334
EUW1_7707899224,4,20,BLUE,BOTTOM,APHELIOS,-2285,-508
EUW1_7707899224,1,25,BLUE,TOP,VARUS,-1395,-2418
EUW1_7707899224,8,25,RED,MIDDLE,TWISTEDFATE,3631,3826
EUW1_7707975288,5,5,BLUE,SUPPORT,BRAUM,526,132
EUW1_7707975288,2,10,BLUE,JUNGLE,DIANA,-699,-123
EUW1_7707975288,9,10,RED,BOTTOM,DRAVEN,1005,-85
EUW1_7707975288,6,15,RED,TOP,VAYNE,-4758,-5365
EUW1_7707975288,3,20,BLUE,MIDDLE,SINGED,-830,-937
EUW1_7707975288,10,20,RED,SUPPORT,NAMI,-1545,749
EUW1_7707970728,7,5,RED,JUNGLE,EKKO,0,-5
EUW1_7707970728,4,10,BLUE,BOTTOM,TRISTANA,-716,104
EUW1_7707970728,1,15,BLUE,TOP,DARIUS,1145,1845
EUW1_7707970728,8,15,RED,MIDDLE,VEIGAR,697,564
EUW1_7707970728,5,20,BLUE,SUPPORT,SINGED,264,115
EUW1_7707947723,2,5,BLUE,JUNGLE,DIANA,100,50
EUW1_7707947723,9,5,RED,BOTTOM,YUNARA,-13,423
EUW1_7707947723,6,10,RED,TOP,GWEN,751,545
EUW1_7707947723,3,15,BLUE,MIDDLE,SYNDRA,-526,-864
EUW1_7707947723,10,15,RED,SUPPORT,PYKE,716,-760
EUW1_7707947723,7,20,RED,JUNGLE,VIEGO,-1097,487
EUW1_7707947723,4,25,BLUE,BOTTOM,TWITCH,-4094,-1458
EUW1_7707956021,7,5,RED,JUNGLE,AATROX,-766,-15
EUW1_7707956021,4,10,BLUE,BOTTOM,TWITCH,-136,-1
EUW1_7707956021,1,15,BLUE,TOP,ZAAHEN,2798,2516
EUW1_7707956021,8,15,RED,MIDDLE,RYZE,70,-1183
EUW1_7707956021,5,20,BLUE,SUPPORT,BRAUM,1283,470
EUW1_7707956021,2,25,BLUE,JUNGLE,JAYCE,5907,5552
EUW1_7707956021,9,25,RED,BOTTOM,DRAVEN,-3748,-3836
EUW1_7707933105,6,5,RED,TOP,ZAAHEN,-322,-503
EUW1_7707933105,3,10,BLUE,MIDDLE,EKKO,728,777
EUW1_7707933105,10,10,RED,SUPPORT,TAHMKENCH,622,537
EUW1_7707933105,7,15,RED,JUNGLE,NIDALEE,1211,2089
EUW1_7707933105,4,20,BLUE,BOTTOM,TWITCH,4910,1694
EUW1_7707933105,1,25,BLUE,TOP,ORNN,-6812,-4146
EUW1_7707933105,8,25,RED,MIDDLE,VIEGO,-3088,-2139
EUW1_7707976126,1,5,BLUE,TOP,ZAAHEN,529,374
EUW1_7707976126,8,5,RED,MIDDLE,SYLAS,-4,89
EUW1_7707976126,5,10,BLUE,SUPPORT,SEJUANI,483,-458
EUW1_7707976126,2,15,BLUE,JUNGLE,VIEGO,-1222,-1377
EUW1_7707976126,9,15,RED,BOTTOM,CAITLYN,1597,158
EUW1_7707976126,6,20,RED,TOP,VARUS,-339,71
EUW1_7707976126,3,25,BLUE,MIDDLE,KASSADIN,-1260,1495
EUW1_7707976126,10,25,RED,SUPPORT,JANNA,-1627,398
EUW1_7707976126,7,30,RED,JUNGLE,JARVANIV,4949,5503
EUW1_7707951410,4,5,BLUE,BOTTOM,MISSFORTUNE,-69,33
EUW1_7707951410,1,10,BLUE,TOP,YASUO,3,-5
EUW1_7707951410,8,10,RED,MIDDLE,KASSADIN,-988,-259
EUW1_7707951410,5,15,BLUE,SUPPORT,BRAUM,318,237
EUW1_7707951410,2,20,BLUE,JUNGLE,VOLIBEAR,1654,1297
EUW1_7707951410,9,20,RED,BOTTOM,CORKI,-2469,-1159
EUW1_7707951410,6,25,RED,TOP,YONE,-1813,-2440
EUW1_7707951410,3,30,BLUE,MIDDLE,AKALI,253,-364
EUW1_7707951410,10,30,RED,SUPPORT,NAMI,-1465,-897
EUW1_7707924615,7,5,RED,JUNGLE,SHYVANA,162,164
EUW1_7707924615,4,10,BLUE,BOTTOM,TWITCH,-100,128
EUW1_7707924615,1,15,BLUE,TOP,GANGPLANK,257,-407
EUW1_7707924615,8,15,RED,MIDDLE,ANIVIA,-178,37
EUW1_7707924615,5,20,BLUE,SUPPORT,RAKAN,-418,-880
EUW1_7707924615,2,25,BLUE,JUNGLE,TALON,1906,2110
EUW1_7707924615,9,25,RED,BOTTOM,KAISA,-2317,-1455
EUW1_7707888775,6,5,RED,TOP,MALPHITE,-94,93
EUW1_7707888775,3,10,BLUE,MIDDLE,CASSIOPEIA,391,-132
EUW1_7707888775,10,10,RED,SUPPORT,TARIC,720,389
EUW1_7707888775,7,15,RED,JUNGLE,DRMUNDO,-2216,-498
EUW1_7707888775,4,20,BLUE,BOTTOM,CORKI,-1802,-463
EUW1_7707888775,1,25,BLUE,TOP,GNAR,3344,3057
EUW1_7707888775,8,25,RED,MIDDLE,TWISTEDFATE,-3510,-1417
EUW1_7707974488,5,5,BLUE,SUPPORT,YUUMI,121,75
EUW1_7707974488,2,10,BLUE,JUNGLE,QIYANA,1681,568
EUW1_7707974488,9,10,RED,BOTTOM,XAYAH,-1530,-675
EUW1_7707974488,6,15,RED,TOP,MALPHITE,-1767,-1731
EUW1_7707974488,3,20,BLUE,MIDDLE,ZILEAN,-1263,-745
EUW1_7707974488,10,20,RED,SUPPORT,KARMA,-1306,-2988
EUW1_7707974488,7,25,RED,JUNGLE,JAX,-3649,-3619
EUW1_7707974488,4,30,BLUE,BOTTOM,CAITLYN,8221,2806
EUW1_7707958857,1,5,BLUE,TOP,VARUS,532,-62
EUW1_7707958857,8,5,RED,MIDDLE,YONE,-243,-58
EUW1_7707958857,5,10,BLUE,SUPPORT,ALISTAR,-310,-256
EUW1_7707958857,2,15,BLUE,JUNGLE,JARVANIV,-554,-375
EUW1_7707958857,9,15,RED,BOTTOM,MEL,680,285
EUW1_7707958857,6,20,RED,TOP,MALPHITE,-3655,-2572
EUW1_7707958857,3,25,BLUE,MIDDLE,ANIVIA,2330,4739
EUW1_7707958857,10,25,RED,SUPPORT,NAUTILUS,-816,-2506
EUW1_7707940407,7,5,RED,JUNGLE,JARVANIV,118,137
EUW1_7707940407,4,10,BLUE,BOTTOM,SMOLDER,-782,88
EUW1_7707940407,1,15,BLUE,TOP,AMBESSA,742,622
EUW1_7707940407,8,15,RED,MIDDLE,RYZE,2147,1841
EUW1_7707941483,1,5,BLUE,TOP,KENNEN,75,67
EUW1_7707941483,8,5,RED,MIDDLE,LEBLANC,460,495
EUW1_7707941483,5,10,BLUE,SUPPORT,KARMA,-594,-366
EUW1_7707941483,2,15,BLUE,JUNGLE,JAYCE,1302,849
EUW1_7707941483,9,15,RED,BOTTOM,VARUS,-1149,-561
EUW1_7707941483,6,20,RED,TOP,IRELIA,2707,635
EUW1_7707941483,3,25,BLUE,MIDDLE,TWISTEDFATE,-3719,-3862
EUW1_7707941483,10,25,RED,SUPPORT,IVERN,1858,919
EUW1_7707902483,7,5,RED,JUNGLE,JAYCE,-679,-321
EUW1_7707902483,4,10,BLUE,BOTTOM,VAYNE,388,-612
EUW1_7707902483,1,15,BLUE,TOP,POPPY,1591,3447
EUW1_7707902483,8,15,RED,MIDDLE,KASSADIN,354,589
EUW1_7707902483,5,20,BLUE,SUPPORT,RELL,-307,-271
EUW1_7707902483,2,25,BLUE,JUNGLE,DIANA,-4936,-3832
EUW1_7707902483,9,25,RED,BOTTOM,SERAPHINE,-1539,2336
EUW1_7707985474,4,5,BLUE,BOTTOM,SERAPHINE,-900,-14
EUW1_7707985474,1,10,BLUE,TOP,VAYNE,-662,-1013
EUW1_7707985474,8,10,RED,MIDDLE,QIYANA,-738,317
EUW1_7707985474,5,15,BLUE,SUPPORT,NAMI,-1497,-817
EUW1_7707985474,2,20,BLUE,JUNGLE,EKKO,1306,-396
EUW1_7707985474,9,20,RED,BOTTOM,EZREAL,2613,777
EUW1_7707985474,6,25,RED,TOP,VARUS,1495,968
EUW1_7707985474,3,30,BLUE,MIDDLE,AKSHAN,2900,-2620
EUW1_7707985474,10,30,RED,SUPPORT,PYKE,1698,-3575
EUW1_7707963343,7,5,RED,JUNGLE,EKKO,-410,-121
EUW1_7707963343,4,10,BLUE,BOTTOM,VARUS,-774,209
EUW1_7707963343,1,15,BLUE,TOP,RENEKTON,1275,1833
EUW1_7707963343,8,15,RED,MIDDLE,NAAFIRI,-1235,-755
EUW1_7707963343,5,20,BLUE,SUPPORT,SONA,-630,-1267
EUW1_7707963343,2,25,BLUE,JUNGLE,VIEGO,2370,889
EUW1_7707963343,9,25,RED,BOTTOM,APHELIOS,2735,278
EUW1_7707963343,6,30,RED,TOP,GAREN,-3521,-2456
EUW1_7707963343,3,35,BLUE,MIDDLE,AKALI,2819,3793
EUW1_7707963343,10,35,RED,SUPPORT,THRESH,311,117
EUW1_7707969045,3,5,BLUE,MIDDLE,ANIVIA,-123,-85
EUW1_7707969045,10,5,RED,SUPPORT,NAMI,401,324
EUW1_7707969045,7,10,RED,JUNGLE,TALON,1115,801
EUW1_7707969045,4,15,BLUE,BOTTOM,CAITLYN,-304,-268
EUW1_7707969045,1,20,BLUE,TOP,GANGPLANK,5218,4307
EUW1_7707969045,8,20,RED,MIDDLE,RYZE,2450,907
EUW1_7707969045,5,25,BLUE,SUPPORT,NEEKO,-727,1652
EUW1_7707969045,2,30,BLUE,JUNGLE,MALPHITE,-1608,-3547
EUW1_7707969045,9,30,RED,BOTTOM,CORKI,-904,-93
EUW1_7707969045,6,35,RED,TOP,WARWICK,-7622,-4105
EUW1_7707969045,3,40,BLUE,MIDDLE,ANIVIA,-6543,-3171
EUW1_7707969045,10,40,RED,SUPPORT,NAMI,412,1014
EUW1_7707969045,7,45,RED,JUNGLE,TALON,2254,715
EUW1_7707969045,4,50,BLUE,BOTTOM,CAITLYN,3373,187
EUW1_7707950964,1,5,BLUE,TOP,JAX,-620,-412
EUW1_7707950964,8,5,RED,MIDDLE,SYLAS,-306,-576
EUW1_7707950964,5,10,BLUE,SUPPORT,NAMI,169,636
EUW1_7707950964,2,15,BLUE,JUNGLE,KAYN,1145,1540
EUW1_7707950964,9,15,RED,BOTTOM,CAITLYN,-479,541
EUW1_7707950964,6,20,RED,TOP,RYZE,3941,4453
EUW1_7707950964,3,25,BLUE,MIDDLE,ZED,1893,352
EUW1_7707950964,10,25,RED,SUPPORT,JANNA,-238,-389
EUW1_7707950964,7,30,RED,JUNGLE,RENGAR,8,756
EUW1_7707926415,4,5,BLUE,BOTTOM,TWITCH,-549,-123
EUW1_7707926415,1,10,BLUE,TOP,SINGED,277,355
EUW1_7707926415,8,10,RED,MIDDLE,SYLAS,135,-429
EUW1_7707926415,5,15,BLUE,SUPPORT,BARD,-991,-1684
EUW1_7707926415,2,20,BLUE,JUNGLE,EKKO,-1389,-949
EUW1_7707926415,9,20,RED,BOTTOM,JINX,5492,237
EUW1_7707962637,5,5,BLUE,SUPPORT,TALIYAH,463,564
EUW1_7707962637,2,10,BLUE,JUNGLE,VIEGO,1133,155
EUW1_7707962637,9,10,RED,BOTTOM,DRAVEN,-1636,-1152
EUW1_7707962637,6,15,RED,TOP,GAREN,-566,-1039
EUW1_7707962637,3,20,BLUE,MIDDLE,NASUS,-870,-1535
EUW1_7707962637,10,20,RED,SUPPORT,BLITZCRANK,-1694,-2272
EUW1_7707962637,7,25,RED,JUNGLE,DRMUNDO,-3716,-4135
EUW1_7707939205,4,5,BLUE,BOTTOM,RYZE,-321,-463
EUW1_7707939205,1,10,BLUE,TOP,YONE,-907,-427
EUW1_7707939205,8,10,RED,MIDDLE,SYLAS,20,-251
EUW1_7707939205,5,15,BLUE,SUPPORT,NAMI,-367,-485
EUW1_7707939205,2,20,BLUE,JUNGLE,JAYCE,852,-674
EUW1_7707939205,9,20,RED,BOTTOM,LUCIAN,2273,535
EUW1_7707928483,6,5,RED,TOP,ILLAOI,191,84
EUW1_7707928483,3,10,BLUE,MIDDLE,KASSADIN,-1670,-2169
EUW1_7707928483,10,10,RED,SUPPORT,RENATA,1559,1366
EUW1_7707928483,7,15,RED,JUNGLE,TRUNDLE,1937,1967
EUW1_7707897313,4,5,BLUE,BOTTOM,TWITCH,-705,-259
EUW1_7707897313,1,10,BLUE,TOP,VAYNE,-838,-824
EUW1_7707897313,8,10,RED,MIDDLE,VLADIMIR,-1338,-707
EUW1_7707897313,5,15,BLUE,SUPPORT,LULU,-2095,-1370
EUW1_7707897313,2,20,BLUE,JUNGLE,JARVANIV,-704,-1188
EUW1_7707897313,9,20,RED,BOTTOM,SWAIN,3745,544
EUW1_7707897552,7,5,RED,JUNGLE,GRAVES,185,-516
EUW1_7707897552,4,10,BLUE,BOTTOM,LUCIAN,576,201
EUW1_7707897552,1,15,BLUE,TOP,SETT,3250,2690
EUW1_7707897552,8,15,RED,MIDDLE,SWAIN,1444,462
EUW1_7707897552,5,20,BLUE,SUPPORT,RELL,18,-968
EUW1_7707897552,2,25,BLUE,JUNGLE,EKKO,1772,3294
EUW1_7707897552,9,25,RED,BOTTOM,APHELIOS,-579,-1858
EUW1_7707897552,6,30,RED,TOP,KENNEN,-1437,440
EUW1_7707897552,3,35,BLUE,MIDDLE,AKALI,-572,-2195
EUW1_7707897552,10,35,RED,SUPPORT,LULU,-168,1882
EUW1_7707897552,7,40,RED,JUNGLE,GRAVES,1006,-1899
EUW1_7707953779,6,5,RED,TOP,AMBESSA,474,686
EUW1_7707953779,3,10,BLUE,MIDDLE,YONE,-596,-1508
EUW1_7707953779,10,10,RED,SUPPORT,NAMI,-227,-444
EUW1_7707953779,7,15,RED,JUNGLE,QIYANA,-178,-714
EUW1_7707953779,4,20,BLUE,BOTTOM,SERAPHINE,-2599,-664
EUW1_7707930198,1,5,BLUE,TOP,ORNN,33,18
EUW1_7707930198,8,5,RED,MIDDLE,TWISTEDFATE,94,-91
EUW1_7707930198,5,10,BLUE,SUPPORT,SENNA,1079,504
EUW1_7707930198,2,15,BLUE,JUNGLE,VIEGO,-1220,920
EUW1_7707930198,9,15,RED,BOTTOM,VARUS,-1153,-440
EUW1_7707930198,6,20,RED,TOP,SMOLDER,-1264,-3255
EUW1_7707893164,3,5,BLUE,MIDDLE,AHRI,-169,-137
EUW1_7707893164,10,5,RED,SUPPORT,LULU,-371,-122
EUW1_7707893164,7,10,RED,JUNGLE,TALON,72,271
EUW1_7707893164,4,15,BLUE,BOTTOM,CAITLYN,1982,1329
EUW1_7707893164,1,20,BLUE,TOP,VLADIMIR,-1632,-1724
EUW1_7707893164,8,20,RED,MIDDLE,AKSHAN,3348,2179
EUW1_7707893164,5,25,BLUE,SUPPORT,THRESH,2568,3196
EUW1_7707893164,2,30,BLUE,JUNGLE,KAYN,4042,5322
EUW1_7707893164,9,30,RED,BOTTOM,JINX,-1762,-1345
EUW1_7707893164,6,35,RED,TOP,KENNEN,-1420,-830
EUW1_7707931168,3,5,BLUE,MIDDLE,GALIO,-466,-426
EUW1_7707931168,10,5,RED,SUPPORT,RAKAN,190,-293
EUW1_7707931168,7,10,RED,JUNGLE,JARVANIV,-2130,-619
EUW1_7707931168,4,15,BLUE,BOTTOM,JINX,-187,-8
EUW1_7707931168,1,20,BLUE,TOP,DRMUNDO,-3316,-1084
EUW1_7707931168,8,20,RED,MIDDLE,SYNDRA,2039,1402
EUW1_7707931168,5,25,BLUE,SUPPORT,THRESH,-209,998
EUW1_7707931168,2,30,BLUE,JUNGLE,EKKO,5892,2557
EUW1_7707931168,9,30,RED,BOTTOM,APHELIOS,-2133,-2144
EUW1_7707931168,6,35,RED,TOP,RIVEN,6297,3540
EUW1_7707906773,7,5,RED,JUNGLE,VIEGO,-138,-206
EUW1_7707906773,4,10,BLUE,BOTTOM,TWITCH,719,905
EUW1_7707906773,1,15,BLUE,TOP,AKALI,-465,493
EUW1_7707906773,8,15,RED,MIDDLE,GALIO,-595,277
EUW1_7707906773,5,20,BLUE,SUPPORT,KARMA,595,-118
EUW1_7707906773,2,25,BLUE,JUNGLE,TALON,-224,413
EUW1_7707906773,9,25,RED,BOTTOM,KAISA,317,607
EUW1_7707906773,6,30,RED,TOP,OLAF,622,-1146
EUW1_7707906773,3,35,BLUE,MIDDLE,XERATH,1276,775
EUW1_7707906773,10,35,RED,SUPPORT,THRESH,96,230
EUW1_7707978619,6,5,RED,TOP,PANTHEON,-330,-489
EUW1_7707978619,3,10,BLUE,MIDDLE,NAAFIRI,1611,797
EUW1_7707978619,10,10,RED,SUPPORT,ZILEAN,79,169
EUW1_7707978619,7,15,RED,JUNGLE,FIDDLESTICKS,-727,-728
EUW1_7707978619,4,20,BLUE,BOTTOM,VLADIMIR,-1432,-58
EUW1_7707978619,1,25,BLUE,TOP,OLAF,2624,1618
EUW1_7707978619,8,25,RED,MIDDLE,IRELIA,472,130
EUW1_7707978619,5,30,BLUE,SUPPORT,SORAKA,525,-929
EUW1_7707955253,2,5,BLUE,JUNGLE,XINZHAO,187,-270
EUW1_7707955253,9,5,RED,BOTTOM,APHELIOS,688,-39
EUW1_7707955253,6,10,RED,TOP,KSANTE,-420,-185
EUW1_7707955253,3,15,BLUE,MIDDLE,SYNDRA,3517,1452
EUW1_7707955253,10,15,RED,SUPPORT,YUUMI,-932,64
EUW1_7707955253,7,20,RED,JUNGLE,NAAFIRI,409,-246
EUW1_7707955253,4,25,BLUE,BOTTOM,ASHE,-692,788
EUW1_7707928274,1,5,BLUE,TOP,JAYCE,-404,-603
EUW1_7707928274,8,5,RED,MIDDLE,IRELIA,338,261
EUW1_7707928274,5,10,BLUE,SUPPORT,PYKE,1442,-187
EUW1_7707928274,2,15,BLUE,JUNGLE,FIDDLESTICKS,484,312
EUW1_7707928274,9,15,RED,BOTTOM,APHELIOS,1394,-816
EUW1_7707928274,6,20,RED,TOP,MALPHITE,1138,2081
EUW1_7707928274,3,25,BLUE,MIDDLE,KATARINA,-1094,735
EUW1_7707928274,10,25,RED,SUPPORT,YUUMI,-4250,-1733
EUW1_7707928274,7,30,RED,JUNGLE,NUNU,-3517,-4419
EUW1_7707928274,4,35,BLUE,BOTTOM,DRAVEN,633,3080
EUW1_7707907127,1,5,BLUE,TOP,JAYCE,364,-255
EUW1_7707907127,8,5,RED,MIDDLE,KATARINA,-383,-348
EUW1_7707907127,5,10,BLUE,SUPPORT,THRESH,56,-41
EUW1_7707907127,2,15,BLUE,JUNGLE,FIDDLESTICKS,-1369,-1814
EUW1_7707907127,9,15,RED,BOTTOM,LUCIAN,-463,-415
EUW1_7707907127,6,20,RED,TOP,RIVEN,1345,1251
EUW1_7707907127,3,25,BLUE,MIDDLE,IRELIA,-272,-1384
EUW1_7707907127,10,25,RED,SUPPORT,YUUMI,1871,4937
EUW1_7707987150,7,5,RED,JUNGLE,LEESIN,-526,151
EUW1_7707987150,4,10,BLUE,BOTTOM,CAITLYN,-533,-403
EUW1_7707987150,1,15,BLUE,TOP,MALPHITE,-2705,-621
EUW1_7707987150,8,15,RED,MIDDLE,IRELIA,1281,767
EUW1_7707987150,5,20,BLUE,SUPPORT,RAKAN,322,-50
EUW1_7707987150,2,25,BLUE,JUNGLE,BELVETH,-1958,-1557
EUW1_7707987150,9,25,RED,BOTTOM,SAMIRA,1370,1066
EUW1_7707932416,3,5,BLUE,MIDDLE,SYNDRA,219,166
EUW1_7707932416,10,5,RED,SUPPORT,NAUTILUS,148,-268
EUW1_7707932416,7,10,RED,JUNGLE,GRAVES,1177,903
EUW1_7707932416,4,15,BLUE,BOTTOM,SWAIN,2870,491
EUW1_7707932416,1,20,BLUE,TOP,IRELIA,1496,1501
EUW1_7707932416,8,20,RED,MIDDLE,KAYLE,-1279,-920
EUW1_7707932416,5,25,BLUE,SUPPORT,SENNA,2139,822
EUW1_7707932416,2,30,BLUE,JUNGLE,KHAZIX,-4469,-2244
EUW1_7707932416,9,30,RED,BOTTOM,ASHE,-3528,29
EUW1_7707932416,6,35,RED,TOP,RYZE,-3072,-191
EUW1_7707932416,3,40,BLUE,MIDDLE,SYNDRA,-4515,-5540
EUW1_7707932416,10,40,RED,SUPPORT,NAUTILUS,-1197,1307
EUW1_7707902699,7,5,RED,JUNGLE,VIEGO,387,154
EUW1_7707902699,4,10,BLUE,BOTTOM,YASUO,-491,-56
EUW1_7707902699,1,15,BLUE,TOP,RYZE,-1067,-2579
EUW1_7707902699,8,15,RED,MIDDLE,LISSANDRA,-402,-1290
EUW1_7707902699,5,20,BLUE,SUPPORT,SONA,1179,1453
EUW1_7707902699,2,25,BLUE,JUNGLE,REKSAI,-3537,-3217
EUW1_7707902699,9,25,RED,BOTTOM,ZIGGS,-68,-1058
EUW1_7707902699,6,30,RED,TOP,AMBESSA,57,-893
EUW1_7707976089,2,5,BLUE,JUNGLE,RAMMUS,-44,-306
EUW1_7707976089,9,5,RED,BOTTOM,KALISTA,-174,-230
EUW1_7707976089,6,10,RED,TOP,YASUO,-273,-91
EUW1_7707976089,3,15,BLUE,MIDDLE,KASSADIN,-353,-52
EUW1_7707976089,10,15,RED,SUPPORT,ALISTAR,-1192,-482
EUW1_7707976089,7,20,RED,JUNGLE,EKKO,2399,1510
EUW1_7707976089,4,25,BLUE,BOTTOM,CAITLYN,2199,853
EUW1_7707976089,1,30,BLUE,TOP,SHEN,128,-1072
EUW1_7707976089,8,30,RED,MIDDLE,LUX,1196,-475
EUW1_7707976089,5,35,BLUE,SUPPORT,MILIO,241,1276
EUW1_7707976089,2,40,BLUE,JUNGLE,RAMMUS,-6587,-2600
EUW1_7707976089,9,40,RED,BOTTOM,KALISTA,-1716,-356
EUW1_7707958380,6,5,RED,TOP,NASUS,-315,-62
EUW1_7707958380,3,10,BLUE,MIDDLE,GNAR,121,461
EUW1_7707958380,10,10,RED,SUPPORT,THRESH,-852,-935
EUW1_7707958380,7,15,RED,JUNGLE,JAYCE,2732,631
EUW1_7707958380,4,20,BLUE,BOTTOM,RENATA,2985,-169
EUW1_7707958380,1,25,BLUE,TOP,YASUO,-1235,-2192
EUW1_7707958380,8,25,RED,MIDDLE,LISSANDRA,-1633,-1353
EUW1_7707958380,5,30,BLUE,SUPPORT,LULU,1907,-434
EUW1_7707938169,2,5,BLUE,JUNGLE,DRMUNDO,69,41
EUW1_7707938169,9,5,RED,BOTTOM,TWITCH,-423,126
EUW1_7707938169,6,10,RED,TOP,HEIMERDINGER,-763,-862
EUW1_7707938169,3,15,BLUE,MIDDLE,KOGMAW,-891,-168
EUW1_7707938169,10,15,RED,SUPPORT,RAKAN,183,-444
EUW1_7707938169,7,20,RED,JUNGLE,GWEN,-235,-4
EUW1_7707938169,4,25,BLUE,BOTTOM,VARUS,2505,990
EUW1_7707938169,1,30,BLUE,TOP,YASUO,4076,2892
EUW1_7707938169,8,30,RED,MIDDLE,VEX,1552,906
EUW1_7707907626,5,5,BLUE,SUPPORT,NEEKO,-29,188
EUW1_7707907626,2,10,BLUE,JUNGLE,TRUNDLE,-1489,-1579
EUW1_7707907626,9,10,RED,BOTTOM,SMOLDER,-1250,-835
EUW1_7707907626,6,15,RED,TOP,DRMUNDO,-1168,-2188
EUW1_7707907626,3,20,BLUE,MIDDLE,GALIO,-2669,-64
EUW1_7707907626,10,20,RED,SUPPORT,ALISTAR,-1299,-1517
EUW1_7707907626,7,25,RED,JUNGLE,JARVANIV,2051,-194
EUW1_7707907626,4,30,BLUE,BOTTOM,VARUS,1676,-803
EUW1_7707907626,1,35,BLUE,TOP,YASUO,603,-203
EUW1_7707907626,8,35,RED,MIDDLE,KENNEN,2580,-1748
EUW1_7707952568,2,5,BLUE,JUNGLE,LEESIN,-365,-63
EUW1_7707952568,9,5,RED,BOTTOM,YUNARA,230,21
EUW1_7707952568,6,10,RED,TOP,URGOT,525,333
EUW1_7707952568,3,15,BLUE,MIDDLE,AHRI,-2005,-1460
EUW1_7707952568,10,15,RED,SUPPORT,LULU,-192,-116
EUW1_7707952568,7,20,RED,JUNGLE,EKKO,3141,2097
EUW1_7707952568,4,25,BLUE,BOTTOM,TWITCH,-1909,-1368
EUW1_7707952568,1,30,BLUE,TOP,SHEN,-1142,-711
EUW1_7707952568,8,30,RED,MIDDLE,VEX,4768,3726
EUW1_7707968078,3,5,BLUE,MIDDLE,GRAGAS,-80,372
EUW1_7707968078,10,5,RED,SUPPORT,LULU,174,-252
EUW1_7707968078,7,10,RED,JUNGLE,MONKEYKING,-1201,-1477
EUW1_7707968078,4,15,BLUE,BOTTOM,JINX,580,412
EUW1_7707968078,1,20,BLUE,TOP,PANTHEON,-783,-111
EUW1_7707968078,8,20,RED,MIDDLE,RYZE,-2411,-2594
EUW1_7707968078,5,25,BLUE,SUPPORT,BLITZCRANK,1091,1225
EUW1_7707952698,2,5,BLUE,JUNGLE,MONKEYKING,-449,-85
EUW1_7707952698,9,5,RED,BOTTOM,YASUO,-91,-311
EUW1_7707952698,6,10,RED,TOP,VLADIMIR,284,91
EUW1_7707952698,3,15,BLUE,MIDDLE,MALZAHAR,-480,827
EUW1_7707952698,10,15,RED,SUPPORT,RELL,-864,226
EUW1_7707952698,7,20,RED,JUNGLE,BELVETH,-438,134
EUW1_7707952698,4,25,BLUE,BOTTOM,KAISA,1887,2106
EUW1_7707952698,1,30,BLUE,TOP,DARIUS,-172,1825
EUW1_7707952698,8,30,RED,MIDDLE,TWISTEDFATE,2815,1162
EUW1_7707931544,5,5,BLUE,SUPPORT,SONA,179,-214
EUW1_7707931544,2,10,BLUE,JUNGLE,VIEGO,-15,325
EUW1_7707931544,9,10,RED,BOTTOM,APHELIOS,-1542,-974
EUW1_7707931544,6,15,RED,TOP,IRELIA,-2967,-2840
EUW1_7707931544,3,20,BLUE,MIDDLE,AHRI,-1035,552
EUW1_7707931544,10,20,RED,SUPPORT,NAUTILUS,-59,1330
EUW1_7707915784,2,5,BLUE,JUNGLE,GWEN,-401,-288
EUW1_7707915784,9,5,RED,BOTTOM,VARUS,217,415
EUW1_7707915784,6,10,RED,TOP,MALPHITE,-429,-485
EUW1_7707915784,3,15,BLUE,MIDDLE,SYNDRA,2568,1174
EUW1_7707915784,10,15,RED,SUPPORT,KARMA,110,378
EUW1_7707915784,7,20,RED,JUNGLE,VIEGO,272,811
EUW1_7707915784,4,25,BLUE,BOTTOM,TWITCH,-4459,-625
EUW1_7707915784,1,30,BLUE,TOP,IRELIA,2044,1288
EUW1_7707915784,8,30,RED,MIDDLE,GALIO,-9097,-5218
EUW1_7707993290,2,5,BLUE,JUNGLE,TALON,-545,-741
EUW1_7707993290,9,5,RED,BOTTOM,CAITLYN,248,52
EUW1_7707993290,6,10,RED,TOP,VARUS,-564,-728
EUW1_7707993290,3,15,BLUE,MIDDLE,YASUO,1748,367
EUW1_7707993290,10,15,RED,SUPPORT,JANNA,44,903
EUW1_7707993290,7,20,RED,JUNGLE,DRMUNDO,-1404,-1320
EUW1_7707915749,4,5,BLUE,BOTTOM,CORKI,39,-280
