MATCH_ID,PARTICIPANT_POS_ID,MINUTE,TEAM,LANE,CHAMPION,GOLD_DIFF,XP_DIFF
EUW1_7707319637,4,30,Blue,Bottom,Yunara,6643,273
EUW1_7707319637,2,30,Blue,Jungle,Nunu,-6271,-2759
EUW1_7707319637,3,30,Blue,Middle,Fizz,-2157,-1906
EUW1_7707319637,5,30,Blue,Support,Alistar,249,2703
EUW1_7707319637,1,30,Blue,Top,Kayn,-1018,-1461
EUW1_7707319637,9,30,Red,Bottom,Xayah,-6643,-273
EUW1_7707319637,7,30,Red,Jungle,Qiyana,6271,2759
EUW1_7707319637,8,30,Red,Middle,Ekko,2157,1906
EUW1_7707319637,10,30,Red,Support,Rakan,-249,-2703
EUW1_7707319637,6,30,Red,Top,Renekton,1018,1461
EUW1_7707319637,4,35,Blue,Bottom,Yunara,5622,-879
EUW1_7707319637,2,35,Blue,Jungle,Nunu,-5886,-1458
EUW1_7707319637,3,35,Blue,Middle,Fizz,-209,-2071
EUW1_7707319637,5,35,Blue,Support,Alistar,424,2454
EUW1_7707319637,1,35,Blue,Top,Kayn,-209,-217
EUW1_7707319637,9,35,Red,Bottom,Xayah,-5622,879
EUW1_7707319637,7,35,Red,Jungle,Qiyana,5886,1458
EUW1_7707319637,8,35,Red,Middle,Ekko,209,2071
EUW1_7707319637,10,35,Red,Support,Rakan,-424,-2454
EUW1_7707319637,6,35,Red,Top,Renekton,209,217
EUW1_7707327054,4,5,Blue,Bottom,Caitlyn,385,-99
EUW1_7707327054,2,5,Blue,Jungle,Shaco,413,29
EUW1_7707327054,3,5,Blue,Middle,Lux,-475,-309
EUW1_7707327054,5,5,Blue,Support,Morgana,401,325
EUW1_7707327054,1,5,Blue,Top,Zaahen,-60,326
EUW1_7707327054,9,5,Red,Bottom,Smolder,-385,99
EUW1_7707327054,7,5,Red,Jungle,Karthus,-413,-29
EUW1_7707327054,8,5,Red,Middle,Naafiri,475,309
EUW1_7707327054,10,5,Red,Support,Braum,-401,-325
EUW1_7707327054,6,5,Red,Top,Renekton,60,-326
EUW1_7707327054,4,10,Blue,Bottom,Caitlyn,694,61
EUW1_7707327054,2,10,Blue,Jungle,Shaco,-278,-663
EUW1_7707327054,3,10,Blue,Middle,Lux,-1237,-437
EUW1_7707327054,5,10,Blue,Support,Morgana,-20,117
EUW1_7707327054,1,10,Blue,Top,Zaahen,337,369
EUW1_7707327054,9,10,Red,Bottom,Smolder,-694,-61
EUW1_7707327054,7,10,Red,Jungle,Karthus,278,663
EUW1_7707327054,8,10,Red,Middle,Naafiri,1237,437
EUW1_7707327054,10,10,Red,Support,Braum,20,-117
EUW1_7707327054,6,10,Red,Top,Renekton,-337,-369
EUW1_7707327054,4,15,Blue,Bottom,Caitlyn,207,-485
EUW1_7707327054,2,15,Blue,Jungle,Shaco,-1619,-2098
EUW1_7707327054,3,15,Blue,Middle,Lux,-676,219
EUW1_7707327054,5,15,Blue,Support,Morgana,70,-40
EUW1_7707327054,1,15,Blue,Top,Zaahen,-244,26
EUW1_7707327054,9,15,Red,Bottom,Smolder,-207,485
EUW1_7707327054,7,15,Red,Jungle,Karthus,1619,2098
EUW1_7707327054,8,15,Red,Middle,Naafiri,676,-219
EUW1_7707327054,10,15,Red,Support,Braum,-70,40
EUW1_7707327054,6,15,Red,Top,Renekton,244,-26
EUW1_7707327054,4,20,Blue,Bottom,Caitlyn,1851,503
EUW1_7707327054,2,20,Blue,Jungle,Shaco,-2047,-2752
EUW1_7707327054,3,20,Blue,Middle,Lux,11,1518
EUW1_7707327054,5,20,Blue,Support,Morgana,259,1364
EUW1_7707327054,1,20,Blue,Top,Zaahen,-1014,-809
EUW1_7707327054,9,20,Red,Bottom,Smolder,-1851,-503
EUW1_7707327054,7,20,Red,Jungle,Karthus,2047,2752
EUW1_7707327054,8,20,Red,Middle,Naafiri,-11,-1518
EUW1_7707327054,10,20,Red,Support,Braum,-259,-1364
EUW1_7707327054,6,20,Red,Top,Renekton,1014,809
EUW1_7707327054,4,25,Blue,Bottom,Caitlyn,2459,1057
EUW1_7707327054,2,25,Blue,Jungle,Shaco,-2499,-2783
EUW1_7707327054,3,25,Blue,Middle,Lux,657,3090
EUW1_7707327054,5,25,Blue,Support,Morgana,575,1194
EUW1_7707327054,1,25,Blue,Top,Zaahen,1024,1235
EUW1_7707327054,9,25,Red,Bottom,Smolder,-2459,-1057
EUW1_7707327054,7,25,Red,Jungle,Karthus,2499,2783
EUW1_7707327054,8,25,Red,Middle,Naafiri,-657,-3090
EUW1_7707327054,10,25,Red,Support,Braum,-575,-1194
EUW1_7707327054,6,25,Red,Top,Renekton,-1024,-1235
EUW1_7707327054,4,30,Blue,Bottom,Caitlyn,2038,589
EUW1_7707327054,2,30,Blue,Jungle,Shaco,-2224,-741
EUW1_7707327054,3,30,Blue,Middle,Lux,-879,2060
EUW1_7707327054,5,30,Blue,Support,Morgana,478,-79
EUW1_7707327054,1,30,Blue,Top,Zaahen,4091,3655
EUW1_7707327054,9,30,Red,Bottom,Smolder,-2038,-589
EUW1_7707327054,7,30,Red,Jungle,Karthus,2224,741
EUW1_7707327054,8,30,Red,Middle,Naafiri,879,-2060
EUW1_7707327054,10,30,Red,Support,Braum,-478,79
EUW1_7707327054,6,30,Red,Top,Renekton,-4091,-3655
EUW1_7707327228,4,5,Blue,Bottom,Sivir,438,31
EUW1_7707327228,2,5,Blue,Jungle,Gwen,-480,-326
EUW1_7707327228,3,5,Blue,Middle,Aurora,-67,124
EUW1_7707327228,5,5,Blue,Support,Thresh,-16,47
EUW1_7707327228,1,5,Blue,Top,Renekton,610,545
EUW1_7707327228,9,5,Red,Bottom,Kaisa,-438,-31
EUW1_7707327228,7,5,Red,Jungle,Vi,480,326
EUW1_7707327228,8,5,Red,Middle,Zoe,67,-124
EUW1_7707327228,10,5,Red,Support,Leona,16,-47
EUW1_7707327228,6,5,Red,Top,Zaahen,-610,-545
EUW1_7707327228,4,10,Blue,Bottom,Sivir,998,412
EUW1_7707327228,2,10,Blue,Jungle,Gwen,-756,-367
EUW1_7707327228,3,10,Blue,Middle,Aurora,428,253
EUW1_7707327228,5,10,Blue,Support,Thresh,137,158
EUW1_7707327228,1,10,Blue,Top,Renekton,1664,1716
EUW1_7707327228,9,10,Red,Bottom,Kaisa,-998,-412
EUW1_7707327228,7,10,Red,Jungle,Vi,756,367
EUW1_7707327228,8,10,Red,Middle,Zoe,-428,-253
EUW1_7707327228,10,10,Red,Support,Leona,-137,-158
EUW1_7707327228,6,10,Red,Top,Zaahen,-1664,-1716
EUW1_7707327228,4,15,Blue,Bottom,Sivir,804,55
EUW1_7707327228,2,15,Blue,Jungle,Gwen,-546,-233
EUW1_7707327228,3,15,Blue,Middle,Aurora,-497,0
EUW1_7707327228,5,15,Blue,Support,Thresh,449,49
EUW1_7707327228,1,15,Blue,Top,Renekton,3169,2502
EUW1_7707327228,9,15,Red,Bottom,Kaisa,-804,-55
EUW1_7707327228,7,15,Red,Jungle,Vi,546,233
EUW1_7707327228,8,15,Red,Middle,Zoe,497,0
EUW1_7707327228,10,15,Red,Support,Leona,-449,-49
EUW1_7707327228,6,15,Red,Top,Zaahen,-3169,-2502
EUW1_7707327228,4,20,Blue,Bottom,Sivir,-1137,-1670
EUW1_7707327228,2,20,Blue,Jungle,Gwen,24,-222
EUW1_7707327228,3,20,Blue,Middle,Aurora,-290,-239
EUW1_7707327228,5,20,Blue,Support,Thresh,526,537
EUW1_7707327228,1,20,Blue,Top,Renekton,2385,1855
EUW1_7707327228,9,20,Red,Bottom,Kaisa,1137,1670
EUW1_7707327228,7,20,Red,Jungle,Vi,-24,222
EUW1_7707327228,8,20,Red,Middle,Zoe,290,239
EUW1_7707327228,10,20,Red,Support,Leona,-526,-537
EUW1_7707327228,6,20,Red,Top,Zaahen,-2385,-1855
EUW1_7707327228,4,25,Blue,Bottom,Sivir,-4433,-3878
EUW1_7707327228,2,25,Blue,Jungle,Gwen,-1832,-3296
EUW1_7707327228,3,25,Blue,Middle,Aurora,-1880,-1650
EUW1_7707327228,5,25,Blue,Support,Thresh,-1069,-1559
EUW1_7707327228,1,25,Blue,Top,Renekton,1064,-674
EUW1_7707327228,9,25,Red,Bottom,Kaisa,4433,3878
EUW1_7707327228,7,25,Red,Jungle,Vi,1832,3296
EUW1_7707327228,8,25,Red,Middle,Zoe,1880,1650
EUW1_7707327228,10,25,Red,Support,Leona,1069,1559
EUW1_7707327228,6,25,Red,Top,Zaahen,-1064,674
EUW1_7707329722,4,5,Blue,Bottom,Mel,-678,141
EUW1_7707329722,2,5,Blue,Jungle,Viego,97,219
EUW1_7707329722,3,5,Blue,Middle,Akshan,338,214
EUW1_7707329722,5,5,Blue,Support,Velkoz,-470,-409
EUW1_7707329722,1,5,Blue,Top,Riven,-76,-42
EUW1_7707329722,9,5,Red,Bottom,Sivir,678,-141
EUW1_7707329722,7,5,Red,Jungle,Elise,-97,-219
EUW1_7707329722,8,5,Red,Middle,Ambessa,-338,-214
EUW1_7707329722,10,5,Red,Support,Leona,470,409
EUW1_7707329722,6,5,Red,Top,Kennen,76,42
EUW1_7707329722,4,10,Blue,Bottom,Mel,-1351,-270
EUW1_7707329722,2,10,Blue,Jungle,Viego,786,876
EUW1_7707329722,3,10,Blue,Middle,Akshan,-316,-766
EUW1_7707329722,5,10,Blue,Support,Velkoz,-427,-440
EUW1_7707329722,1,10,Blue,Top,Riven,480,-167
EUW1_7707329722,9,10,Red,Bottom,Sivir,1351,270
EUW1_7707329722,7,10,Red,Jungle,Elise,-786,-876
EUW1_7707329722,8,10,Red,Middle,Ambessa,316,766
EUW1_7707329722,10,10,Red,Support,Leona,427,440
EUW1_7707329722,6,10,Red,Top,Kennen,-480,167
EUW1_7707329722,4,15,Blue,Bottom,Mel,-1662,338
EUW1_7707329722,2,15,Blue,Jungle,Viego,2667,2081
EUW1_7707329722,3,15,Blue,Middle,Akshan,-769,-310
EUW1_7707329722,5,15,Blue,Support,Velkoz,-233,-998
EUW1_7707329722,1,15,Blue,Top,Riven,2928,1736
EUW1_7707329722,9,15,Red,Bottom,Sivir,1662,-338
EUW1_7707329722,7,15,Red,Jungle,Elise,-2667,-2081
EUW1_7707329722,8,15,Red,Middle,Ambessa,769,310
EUW1_7707329722,10,15,Red,Support,Leona,233,998
EUW1_7707329722,6,15,Red,Top,Kennen,-2928,-1736
EUW1_7707329722,4,20,Blue,Bottom,Mel,-4212,-656
EUW1_7707329722,2,20,Blue,Jungle,Viego,4820,3719
EUW1_7707329722,3,20,Blue,Middle,Akshan,-378,-271
EUW1_7707329722,5,20,Blue,Support,Velkoz,187,-1343
EUW1_7707329722,1,20,Blue,Top,Riven,4247,2972
EUW1_7707329722,9,20,Red,Bottom,Sivir,4212,656
EUW1_7707329722,7,20,Red,Jungle,Elise,-4820,-3719
EUW1_7707329722,8,20,Red,Middle,Ambessa,378,271
EUW1_7707329722,10,20,Red,Support,Leona,-187,1343
EUW1_7707329722,6,20,Red,Top,Kennen,-4247,-2972
EUW1_7707329722,4,25,Blue,Bottom,Mel,-5567,-781
EUW1_7707329722,2,25,Blue,Jungle,Viego,6466,3850
EUW1_7707329722,3,25,Blue,Middle,Akshan,-1478,-547
EUW1_7707329722,5,25,Blue,Support,Velkoz,579,-1724
EUW1_7707329722,1,25,Blue,Top,Riven,4685,1872
EUW1_7707329722,9,25,Red,Bottom,Sivir,5567,781
EUW1_7707329722,7,25,Red,Jungle,Elise,-6466,-3850
EUW1_7707329722,8,25,Red,Middle,Ambessa,1478,547
EUW1_7707329722,10,25,Red,Support,Leona,-579,1724
EUW1_7707329722,6,25,Red,Top,Kennen,-4685,-1872
EUW1_7707329722,4,30,Blue,Bottom,Mel,-6656,-2072
EUW1_7707329722,2,30,Blue,Jungle,Viego,7326,4675
EUW1_7707329722,3,30,Blue,Middle,Akshan,-391,-642
EUW1_7707329722,5,30,Blue,Support,Velkoz,-63,-1986
EUW1_7707329722,1,30,Blue,Top,Riven,4771,1014
EUW1_7707329722,9,30,Red,Bottom,Sivir,6656,2072
EUW1_7707329722,7,30,Red,Jungle,Elise,-7326,-4675
EUW1_7707329722,8,30,Red,Middle,Ambessa,391,642
EUW1_7707329722,10,30,Red,Support,Leona,63,1986
EUW1_7707329722,6,30,Red,Top,Kennen,-4771,-1014
EUW1_7707329722,4,35,Blue,Bottom,Mel,-8566,-4584
EUW1_7707329722,2,35,Blue,Jungle,Viego,6816,3602
EUW1_7707329722,3,35,Blue,Middle,Akshan,-3096,-3423
EUW1_7707329722,5,35,Blue,Support,Velkoz,-221,-2464
EUW1_7707329722,1,35,Blue,Top,Riven,5660,1002
EUW1_7707329722,9,35,Red,Bottom,Sivir,8566,4584
EUW1_7707329722,7,35,Red,Jungle,Elise,-6816,-3602
EUW1_7707329722,8,35,Red,Middle,Ambessa,3096,3423
EUW1_7707329722,10,35,Red,Support,Leona,221,2464
EUW1_7707329722,6,35,Red,Top,Kennen,-5660,-1002
EUW1_7707331411,4,5,Blue,Bottom,Samira,-374,-345
EUW1_7707331411,2,5,Blue,Jungle,Sylas,451,145
EUW1_7707331411,3,5,Blue,Middle,Ryze,-75,-40
EUW1_7707331411,5,5,Blue,Support,Velkoz,287,247
EUW1_7707331411,1,5,Blue,Top,Riven,-306,-471
EUW1_7707331411,9,5,Red,Bottom,Caitlyn,374,345
EUW1_7707331411,7,5,Red,Jungle,Talon,-451,-145
EUW1_7707331411,8,5,Red,Middle,Viktor,75,40
EUW1_7707331411,10,5,Red,Support,Swain,-287,-247
EUW1_7707331411,6,5,Red,Top,Shen,306,471
EUW1_7707331411,4,10,Blue,Bottom,Samira,-437,-370
EUW1_7707331411,2,10,Blue,Jungle,Sylas,688,785
EUW1_7707331411,3,10,Blue,Middle,Ryze,512,150
EUW1_7707331411,5,10,Blue,Support,Velkoz,423,420
EUW1_7707331411,1,10,Blue,Top,Riven,-289,-607
EUW1_7707331411,9,10,Red,Bottom,Caitlyn,437,370
EUW1_7707331411,7,10,Red,Jungle,Talon,-688,-785
EUW1_7707331411,8,10,Red,Middle,Viktor,-512,-150
EUW1_7707331411,10,10,Red,Support,Swain,-423,-420
EUW1_7707331411,6,10,Red,Top,Shen,289,607
EUW1_7707331411,4,15,Blue,Bottom,Samira,-727,-164
EUW1_7707331411,2,15,Blue,Jungle,Sylas,351,496
EUW1_7707331411,3,15,Blue,Middle,Ryze,305,-54
EUW1_7707331411,5,15,Blue,Support,Velkoz,962,934
EUW1_7707331411,1,15,Blue,Top,Riven,403,-221
EUW1_7707331411,9,15,Red,Bottom,Caitlyn,727,164
EUW1_7707331411,7,15,Red,Jungle,Talon,-351,-496
EUW1_7707331411,8,15,Red,Middle,Viktor,-305,54
EUW1_7707331411,10,15,Red,Support,Swain,-962,-934
EUW1_7707331411,6,15,Red,Top,Shen,-403,221
EUW1_7707331411,4,20,Blue,Bottom,Samira,-1477,-965
EUW1_7707331411,2,20,Blue,Jungle,Sylas,-639,35
EUW1_7707331411,3,20,Blue,Middle,Ryze,694,131
EUW1_7707331411,5,20,Blue,Support,Velkoz,647,-13
EUW1_7707331411,1,20,Blue,Top,Riven,463,-1836
EUW1_7707331411,9,20,Red,Bottom,Caitlyn,1477,965
EUW1_7707331411,7,20,Red,Jungle,Talon,639,-35
EUW1_7707331411,8,20,Red,Middle,Viktor,-694,-131
EUW1_7707331411,10,20,Red,Support,Swain,-647,13
EUW1_7707331411,6,20,Red,Top,Shen,-463,1836
EUW1_7707331411,4,25,Blue,Bottom,Samira,-2773,-2973
EUW1_7707331411,2,25,Blue,Jungle,Sylas,-2758,-3171
EUW1_7707331411,3,25,Blue,Middle,Ryze,-1384,-951
EUW1_7707331411,5,25,Blue,Support,Velkoz,-396,-1878
EUW1_7707331411,1,25,Blue,Top,Riven,-467,-3203
EUW1_7707331411,9,25,Red,Bottom,Caitlyn,2773,2973
EUW1_7707331411,7,25,Red,Jungle,Talon,2758,3171
EUW1_7707331411,8,25,Red,Middle,Viktor,1384,951
EUW1_7707331411,10,25,Red,Support,Swain,396,1878
EUW1_7707331411,6,25,Red,Top,Shen,467,3203
EUW1_7707331411,4,30,Blue,Bottom,Samira,-5360,-5026
EUW1_7707331411,2,30,Blue,Jungle,Sylas,-6026,-6567
EUW1_7707331411,3,30,Blue,Middle,Ryze,-2451,-3808
EUW1_7707331411,5,30,Blue,Support,Velkoz,-539,-1078
EUW1_7707331411,1,30,Blue,Top,Riven,-1115,-4979
EUW1_7707331411,9,30,Red,Bottom,Caitlyn,5360,5026
EUW1_7707331411,7,30,Red,Jungle,Talon,6026,6567
EUW1_7707331411,8,30,Red,Middle,Viktor,2451,3808
EUW1_7707331411,10,30,Red,Support,Swain,539,1078
EUW1_7707331411,6,30,Red,Top,Shen,1115,4979
EUW1_7707332150,4,5,Blue,Bottom,Sivir,-417,51
EUW1_7707332150,2,5,Blue,Jungle,Warwick,109,-112
EUW1_7707332150,3,5,Blue,Middle,Zed,252,366
EUW1_7707332150,5,5,Blue,Support,Zyra,252,609
EUW1_7707332150,1,5,Blue,Top,Ornn,-198,-93
EUW1_7707332150,9,5,Red,Bottom,Kalista,417,-51
EUW1_7707332150,7,5,Red,Jungle,Amumu,-109,112
EUW1_7707332150,8,5,Red,Middle,Kayle,-252,-366
EUW1_7707332150,10,5,Red,Support,Thresh,-252,-609
EUW1_7707332150,6,5,Red,Top,Kennen,198,93
EUW1_7707332150,4,10,Blue,Bottom,Sivir,-1048,-52
EUW1_7707332150,2,10,Blue,Jungle,Warwick,633,76
EUW1_7707332150,3,10,Blue,Middle,Zed,1272,698
EUW1_7707332150,5,10,Blue,Support,Zyra,2,339
EUW1_7707332150,1,10,Blue,Top,Ornn,-337,-27
EUW1_7707332150,9,10,Red,Bottom,Kalista,1048,52
EUW1_7707332150,7,10,Red,Jungle,Amumu,-633,-76
EUW1_7707332150,8,10,Red,Middle,Kayle,-1272,-698
EUW1_7707332150,10,10,Red,Support,Thresh,-2,-339
EUW1_7707332150,6,10,Red,Top,Kennen,337,27
EUW1_7707332150,4,15,Blue,Bottom,Sivir,-1604,869
EUW1_7707332150,2,15,Blue,Jungle,Warwick,1742,850
EUW1_7707332150,3,15,Blue,Middle,Zed,2349,2184
EUW1_7707332150,5,15,Blue,Support,Zyra,307,71
EUW1_7707332150,1,15,Blue,Top,Ornn,-630,179
EUW1_7707332150,9,15,Red,Bottom,Kalista,1604,-869
EUW1_7707332150,7,15,Red,Jungle,Amumu,-1742,-850
EUW1_7707332150,8,15,Red,Middle,Kayle,-2349,-2184
EUW1_7707332150,10,15,Red,Support,Thresh,-307,-71
EUW1_7707332150,6,15,Red,Top,Kennen,630,-179
EUW1_7707332150,4,20,Blue,Bottom,Sivir,-1230,1261
EUW1_7707332150,2,20,Blue,Jungle,Warwick,924,371
EUW1_7707332150,3,20,Blue,Middle,Zed,1194,1337
EUW1_7707332150,5,20,Blue,Support,Zyra,646,104
EUW1_7707332150,1,20,Blue,Top,Ornn,-2392,-1217
EUW1_7707332150,9,20,Red,Bottom,Kalista,1230,-1261
EUW1_7707332150,7,20,Red,Jungle,Amumu,-924,-371
EUW1_7707332150,8,20,Red,Middle,Kayle,-1194,-1337
EUW1_7707332150,10,20,Red,Support,Thresh,-646,-104
EUW1_7707332150,6,20,Red,Top,Kennen,2392,1217
EUW1_7707332150,4,25,Blue,Bottom,Sivir,-2033,588
EUW1_7707332150,2,25,Blue,Jungle,Warwick,1728,1763
EUW1_7707332150,3,25,Blue,Middle,Zed,1979,1375
EUW1_7707332150,5,25,Blue,Support,Zyra,1238,991
EUW1_7707332150,1,25,Blue,Top,Ornn,-3648,-2202
EUW1_7707332150,9,25,Red,Bottom,Kalista,2033,-588
EUW1_7707332150,7,25,Red,Jungle,Amumu,-1728,-1763
EUW1_7707332150,8,25,Red,Middle,Kayle,-1979,-1375
EUW1_7707332150,10,25,Red,Support,Thresh,-1238,-991
EUW1_7707332150,6,25,Red,Top,Kennen,3648,2202
EUW1_7707332150,4,30,Blue,Bottom,Sivir,-2757,-1002
EUW1_7707332150,2,30,Blue,Jungle,Warwick,1555,508
EUW1_7707332150,3,30,Blue,Middle,Zed,527,-442
EUW1_7707332150,5,30,Blue,Support,Zyra,1623,-206
EUW1_7707332150,1,30,Blue,Top,Ornn,-4871,-4099
EUW1_7707332150,9,30,Red,Bottom,Kalista,2757,1002
EUW1_7707332150,7,30,Red,Jungle,Amumu,-1555,-508
EUW1_7707332150,8,30,Red,Middle,Kayle,-527,442
EUW1_7707332150,10,30,Red,Support,Thresh,-1623,206
EUW1_7707332150,6,30,Red,Top,Kennen,4871,4099
EUW1_7707341513,4,5,Blue,Bottom,Twitch,375,554
EUW1_7707341513,2,5,Blue,Jungle,Zed,351,-61
EUW1_7707341513,3,5,Blue,Middle,Ryze,-186,-186
EUW1_7707341513,5,5,Blue,Support,Sylas,343,-79
EUW1_7707341513,1,5,Blue,Top,Tryndamere,665,773
EUW1_7707341513,9,5,Red,Bottom,Zeri,-375,-554
EUW1_7707341513,7,5,Red,Jungle,Malphite,-351,61
EUW1_7707341513,8,5,Red,Middle,Orianna,186,186
EUW1_7707341513,10,5,Red,Support,Yuumi,-343,79
EUW1_7707341513,6,5,Red,Top,Jax,-665,-773
EUW1_7707341513,4,10,Blue,Bottom,Twitch,1950,1223
EUW1_7707341513,2,10,Blue,Jungle,Zed,312,-43
EUW1_7707341513,3,10,Blue,Middle,Ryze,-1008,-712
EUW1_7707341513,5,10,Blue,Support,Sylas,850,111
EUW1_7707341513,1,10,Blue,Top,Tryndamere,1870,2788
EUW1_7707341513,9,10,Red,Bottom,Zeri,-1950,-1223
EUW1_7707341513,7,10,Red,Jungle,Malphite,-312,43
EUW1_7707341513,8,10,Red,Middle,Orianna,1008,712
EUW1_7707341513,10,10,Red,Support,Yuumi,-850,-111
EUW1_7707341513,6,10,Red,Top,Jax,-1870,-2788
EUW1_7707341513,4,15,Blue,Bottom,Twitch,1735,446
EUW1_7707341513,2,15,Blue,Jungle,Zed,618,586
EUW1_7707341513,3,15,Blue,Middle,Ryze,-1258,-437
EUW1_7707341513,5,15,Blue,Support,Sylas,1018,-750
EUW1_7707341513,1,15,Blue,Top,Tryndamere,2973,3690
EUW1_7707341513,9,15,Red,Bottom,Zeri,-1735,-446
EUW1_7707341513,7,15,Red,Jungle,Malphite,-618,-586
EUW1_7707341513,8,15,Red,Middle,Orianna,1258,437
EUW1_7707341513,10,15,Red,Support,Yuumi,-1018,750
EUW1_7707341513,6,15,Red,Top,Jax,-2973,-3690
EUW1_7707341513,4,20,Blue,Bottom,Twitch,2375,2119
EUW1_7707341513,2,20,Blue,Jungle,Zed,1998,947
EUW1_7707341513,3,20,Blue,Middle,Ryze,-1400,433
EUW1_7707341513,5,20,Blue,Support,Sylas,1354,-742
EUW1_7707341513,1,20,Blue,Top,Tryndamere,2185,3748
EUW1_7707341513,9,20,Red,Bottom,Zeri,-2375,-2119
EUW1_7707341513,7,20,Red,Jungle,Malphite,-1998,-947
EUW1_7707341513,8,20,Red,Middle,Orianna,1400,-433
EUW1_7707341513,10,20,Red,Support,Yuumi,-1354,742
EUW1_7707341513,6,20,Red,Top,Jax,-2185,-3748
EUW1_7707341513,4,25,Blue,Bottom,Twitch,889,1519
EUW1_7707341513,2,25,Blue,Jungle,Zed,2239,-193
EUW1_7707341513,3,25,Blue,Middle,Ryze,-2219,1552
EUW1_7707341513,5,25,Blue,Support,Sylas,1064,-2458
EUW1_7707341513,1,25,Blue,Top,Tryndamere,2819,5184
EUW1_7707341513,9,25,Red,Bottom,Zeri,-889,-1519
EUW1_7707341513,7,25,Red,Jungle,Malphite,-2239,193
EUW1_7707341513,8,25,Red,Middle,Orianna,2219,-1552
EUW1_7707341513,10,25,Red,Support,Yuumi,-1064,2458
EUW1_7707341513,6,25,Red,Top,Jax,-2819,-5184
EUW1_7707341513,4,30,Blue,Bottom,Twitch,2836,3434
EUW1_7707341513,2,30,Blue,Jungle,Zed,3659,1367
EUW1_7707341513,3,30,Blue,Middle,Ryze,-2769,1739
EUW1_7707341513,5,30,Blue,Support,Sylas,1449,-2650
EUW1_7707341513,1,30,Blue,Top,Tryndamere,3448,6610
EUW1_7707341513,9,30,Red,Bottom,Zeri,-2836,-3434
EUW1_7707341513,7,30,Red,Jungle,Malphite,-3659,-1367
EUW1_7707341513,8,30,Red,Middle,Orianna,2769,-1739
EUW1_7707341513,10,30,Red,Support,Yuumi,-1449,2650
EUW1_7707341513,6,30,Red,Top,Jax,-3448,-6610
EUW1_7707341916,4,5,Blue,Bottom,Smolder,66,-51
EUW1_7707341916,2,5,Blue,Jungle,Viego,-39,-182
EUW1_7707341916,3,5,Blue,Middle,Seraphine,341,122
EUW1_7707341916,5,5,Blue,Support,Braum,146,18
EUW1_7707341916,1,5,Blue,Top,Irelia,-266,43
EUW1_7707341916,9,5,Red,Bottom,Ziggs,-66,51
EUW1_7707341916,7,5,Red,Jungle,Jayce,39,182
EUW1_7707341916,8,5,Red,Middle,Mel,-341,-122
EUW1_7707341916,10,5,Red,Support,Nautilus,-146,-18
EUW1_7707341916,6,5,Red,Top,Gangplank,266,-43
EUW1_7707341916,4,10,Blue,Bottom,Smolder,189,51
EUW1_7707341916,2,10,Blue,Jungle,Viego,-96,210
EUW1_7707341916,3,10,Blue,Middle,Seraphine,-1498,-1590
EUW1_7707341916,5,10,Blue,Support,Braum,295,177
EUW1_7707341916,1,10,Blue,Top,Irelia,-164,-610
EUW1_7707341916,9,10,Red,Bottom,Ziggs,-189,-51
EUW1_7707341916,7,10,Red,Jungle,Jayce,96,-210
EUW1_7707341916,8,10,Red,Middle,Mel,1498,1590
EUW1_7707341916,10,10,Red,Support,Nautilus,-295,-177
EUW1_7707341916,6,10,Red,Top,Gangplank,164,610
EUW1_7707341916,4,15,Blue,Bottom,Smolder,2093,394
EUW1_7707341916,2,15,Blue,Jungle,Viego,990,836
EUW1_7707341916,3,15,Blue,Middle,Seraphine,-877,-1097
EUW1_7707341916,5,15,Blue,Support,Braum,654,723
EUW1_7707341916,1,15,Blue,Top,Irelia,749,1041
EUW1_7707341916,9,15,Red,Bottom,Ziggs,-2093,-394
EUW1_7707341916,7,15,Red,Jungle,Jayce,-990,-836
EUW1_7707341916,8,15,Red,Middle,Mel,877,1097
EUW1_7707341916,10,15,Red,Support,Nautilus,-654,-723
EUW1_7707341916,6,15,Red,Top,Gangplank,-749,-1041
EUW1_7707341916,4,20,Blue,Bottom,Smolder,2233,246
EUW1_7707341916,2,20,Blue,Jungle,Viego,2116,2161
EUW1_7707341916,3,20,Blue,Middle,Seraphine,-2081,-2210
EUW1_7707341916,5,20,Blue,Support,Braum,1312,1358
EUW1_7707341916,1,20,Blue,Top,Irelia,1751,3158
EUW1_7707341916,9,20,Red,Bottom,Ziggs,-2233,-246
EUW1_7707341916,7,20,Red,Jungle,Jayce,-2116,-2161
EUW1_7707341916,8,20,Red,Middle,Mel,2081,2210
EUW1_7707341916,10,20,Red,Support,Nautilus,-1312,-1358
EUW1_7707341916,6,20,Red,Top,Gangplank,-1751,-3158
EUW1_7707341916,4,25,Blue,Bottom,Smolder,3066,494
EUW1_7707341916,2,25,Blue,Jungle,Viego,847,-96
EUW1_7707341916,3,25,Blue,Middle,Seraphine,-4030,-4466
EUW1_7707341916,5,25,Blue,Support,Braum,791,-589
EUW1_7707341916,1,25,Blue,Top,Irelia,175,2307
EUW1_7707341916,9,25,Red,Bottom,Ziggs,-3066,-494
EUW1_7707341916,7,25,Red,Jungle,Jayce,-847,96
EUW1_7707341916,8,25,Red,Middle,Mel,4030,4466
EUW1_7707341916,10,25,Red,Support,Nautilus,-791,589
EUW1_7707341916,6,25,Red,Top,Gangplank,-175,-2307
EUW1_7707341916,4,30,Blue,Bottom,Smolder,5775,2554
